Time, PDC Flux
1.205390790930614457e+02,1.361697131417458877e+02
1.205595135947005474e+02,6.762690602062502876e+01
1.205799479963388876e+02,-9.079009355517628137e+02
1.206003825979714748e+02,1.145861958101741038e+02
1.206208170995523687e+02,1.093697667719534365e+03
1.206412515011325013e+02,-2.061290198127389885e+02
1.206616860027061193e+02,6.393426312092924491e+01
1.206821206042295671e+02,8.197625165098870639e+02
1.207025550057514920e+02,-1.229880169822718017e+02
1.207229895072669024e+02,-4.733954550180933438e+02
1.207434241087321425e+02,1.011071452391712228e+03
1.207638585101958597e+02,-2.462302060303045437e+00
1.207842930116530624e+02,-8.488092110655852593e+02
1.208047275130593334e+02,3.949525979385070968e+02
1.208251620144656044e+02,2.161043749532545917e+02
1.208455965158063918e+02,-1.200650755022943486e+03
1.208660310171544552e+02,-1.467971669882826973e+02
1.208864656185032800e+02,1.829776414707303047e+02
1.209069000197850983e+02,-6.244200868886255194e+02
1.209273345210749540e+02,-4.417715948234254029e+02
1.209477691223582951e+02,-5.234250734368106350e+01
1.209682035235891817e+02,-3.055859566626313608e+02
1.209886380248208297e+02,-3.072206855668628123e+02
1.210090724259935087e+02,-4.821544885623734444e+01
1.210295070272186422e+02,-1.760148934490280226e+01
1.210499415283338749e+02,3.613711857800954022e+02
1.210703760295073153e+02,-4.489117108288337477e+01
1.210908105306152720e+02,-1.294041849367495161e+02
1.211112450316722970e+02,7.262540192188462242e+02
1.211316795327293221e+02,1.167458441385097103e+03
1.211521139337783097e+02,7.350840791899245232e+02
1.211725485348360962e+02,2.535528147494769655e+02
1.211929830358349136e+02,8.123333909463544842e+02
1.212134174367674859e+02,9.495820577901031356e+02
1.212338520377670648e+02,3.939447370648849756e+00
1.212542865387076745e+02,5.090930525981821120e+02
1.212747209395820391e+02,9.595897484822489787e+02
1.212951554404644412e+02,-3.296108526698662899e+01
1.213155900413476047e+02,2.092530513406381942e+02
1.213360245421645232e+02,1.629977786080271471e+02
1.213564589429879561e+02,-2.226903453527484089e+00
1.213768935437547043e+02,-3.204522378261899576e+02
1.213973280445134151e+02,-6.690376065281161573e+02
1.214177624452786404e+02,-8.782330095492943656e+02
1.214381969459864195e+02,-7.775071922278148122e+02
1.214586315466876840e+02,-7.183445295721176080e+02
1.214790659473364940e+02,-8.741825285542872734e+02
1.214995004479860654e+02,-5.905836822020646650e+02
1.215199349486283609e+02,-8.394698678393324371e+02
1.215403695492204861e+02,-8.938567081562068779e+02
1.215608040498118498e+02,-8.735567077764717396e+02
1.215812384503369685e+02,-8.829136166919197422e+02
1.216016730508708861e+02,2.621819470122864004e+02
1.216221075513458345e+02,4.433393514214840252e+02
1.216425419518127455e+02,-4.695195284535584506e+02
1.216629764522294863e+02,3.321521869789285120e+02
1.216834110527051962e+02,3.396201227117853705e+02
1.217038454530556919e+02,-9.340219781241321471e+02
1.217242799534142250e+02,5.787258913391560782e+02
1.217447145537735196e+02,1.267254356091842055e+03
1.217651489541240153e+02,4.235790342977270484e+02
1.217855834543661331e+02,-1.536256720949313603e+01
1.218060179547246662e+02,6.517420492966775782e+02
1.218264524549595080e+02,1.284397588107385673e+02
1.218468869550852105e+02,-2.509256886669318192e+02
1.218673214553273283e+02,1.786769568687595893e+02
1.218877559554457548e+02,4.763101954123703763e+02
1.219081904555714573e+02,-1.703072230331017636e+02
1.219286249556971597e+02,-5.109096734678605571e+02
1.219490593558148248e+02,-6.543409081385761965e+02
1.219694939558248734e+02,-2.627727953079447616e+02
1.219899284559505759e+02,-2.042209667105053086e+02
1.220103628559591016e+02,-1.229388547341834055e+03
1.220307974558454589e+02,-7.056505304914026055e+02
1.220512319558547460e+02,3.966495213564485312e+01
1.220716664557403419e+02,-3.019209722930099815e+01
1.220921008556324523e+02,-1.024549805807415396e+03
1.221125354555260856e+02,2.913870807329658419e+01
1.221329699554116814e+02,3.728734377405780833e+02
1.221534043551873765e+02,-9.682987417982076295e+02
1.221738389549645944e+02,-3.020653238974628039e+02
1.221942734547337750e+02,1.137073684799484909e+03
1.222147078543930547e+02,-2.297723406999721192e+02
1.222351423541695112e+02,-5.034158959781343583e+02
1.222555769538230379e+02,1.044596143950038822e+03
1.222760113534823176e+02,8.031064749252982438e+01
1.222964458530259435e+02,-8.361612875849823467e+01
1.223168804526794702e+02,1.072440815192327136e+03
1.223373148522223346e+02,8.242314727742050309e+02
1.223577493517659605e+02,-1.485410244445083663e+02
1.223781838513023104e+02,3.938733213474042714e+02
1.223986184507302823e+02,5.316620123235043138e+02
1.224190528501567314e+02,1.581687919587711804e+02
1.224394873495766660e+02,8.993155417804664467e+02
1.224599219490046380e+02,5.967741367792477831e+02
1.224803563483146718e+02,-2.523616795460111462e+02
1.225007908476181910e+02,5.385487243054958526e+02
1.225212252469282248e+02,-2.634477809885574970e+02
1.225416598462397815e+02,-7.583199389588262420e+02
1.225620943454268854e+02,-6.114631077449303120e+00
1.225825288447376806e+02,3.238689481734763831e+01
1.226029633439320605e+02,-3.860497362795576919e+02
1.226233978430027491e+02,-5.177995243683399167e+02
1.226438323421971290e+02,-3.090812194436439313e+02
1.226642667412743322e+02,-8.811448236446594819e+02
1.226847013403457822e+02,-8.543497055670304690e+02
1.227051358393073315e+02,3.296037838506163098e+01
1.227255702383845346e+02,2.721604282260814216e+02
1.227460048373395693e+02,-3.772651746759947855e+02
1.227664393363011186e+02,-2.040351866914716084e+02
1.227868737351454911e+02,2.512253921866649762e+02
1.228073082339833491e+02,-2.373115588065993506e+02
1.228277428328292444e+02,2.595727103193930816e+02
1.228481773316743784e+02,1.261393820344703272e+03
1.228686118305122363e+02,8.740423983806686010e+02
1.228890463292409549e+02,3.312371944251353852e+02
1.229094808279696736e+02,8.670250834804319311e+02
1.229299153266911162e+02,4.894685655464127194e+02
1.229503497253026580e+02,7.136301385319384281e+02
1.229707843239157228e+02,6.698691837062651757e+02
1.229912188225207501e+02,4.338888198022905272e+02
1.230116532211322919e+02,2.241265468299388885e+02
1.230320878196289414e+02,-6.455738789752940647e+02
1.230525223181175534e+02,1.622719111508049536e+02
1.230729568166134413e+02,-2.405704557121207472e+02
1.230933912149921525e+02,-5.088509816330915783e+02
1.231138258134815260e+02,1.892115895919851027e+02
1.231342603118609986e+02,-8.963671232408087235e+02
1.231546947101232945e+02,-1.434790245122014312e+03
1.231751293084962526e+02,2.256766051235608757e+02
1.231955638067593100e+02,-3.707634536791010760e+02
1.232159982050216058e+02,-8.213604215180967003e+02
1.232364327031682478e+02,2.540575807017739862e+02
1.232568673014247906e+02,-3.368844470244948752e+02
1.232773016994542559e+02,-9.605146358260535635e+02
1.233181707957410254e+02,-9.623010327931842767e+01
1.233386051937704906e+02,-1.680966380386380479e+02
1.233590396918007173e+02,8.581611722440284211e+02
1.233794741897072527e+02,6.876839505350799300e+02
1.233999087876218255e+02,-6.629392614460084587e+01
1.234203431855275994e+02,4.888378614990506321e+01
1.234407776834414108e+02,1.012248343473707791e+03
1.234612122812395683e+02,2.054872458146710414e+02
1.234816466790362028e+02,-9.077451285073766485e+01
1.235020811768263229e+02,1.454994323503226042e+03
1.235225155746229575e+02,7.375125008692557458e+02
1.235429501722974237e+02,-4.204699747583945282e+02
1.235633846699784044e+02,1.028328140626021195e+03
1.235838191676593851e+02,9.926880990213248879e+02
1.236042536652239505e+02,-9.637650995747826528e+02
1.236246881627812400e+02,-2.893770516011863947e+01
1.236451226603458053e+02,-6.345342734450241551e+00
1.236655570577931940e+02,-1.116284889276634203e+03
1.236859916552348295e+02,-2.550532138551352546e+02
1.237064261526829796e+02,1.136778026009269524e+02
1.237268605500139529e+02,-5.231387149012007285e+02
1.237472951474555884e+02,-4.688777604566130321e+02
1.237677296447873232e+02,-5.930393399700988084e+02
1.237881640420018812e+02,-9.672015784321411047e+02
1.238085985393263400e+02,7.960427807926316746e+01
1.238290331365424208e+02,8.565344795502023771e+02
1.238494675336405635e+02,-3.278797298716963269e+02
1.238699020308486070e+02,-3.006227193298109341e+02
1.238903366279482725e+02,1.002477386161976028e+03
1.239107711250399007e+02,1.727174577202240471e+02
1.239312055220216280e+02,-1.443400046473543625e+02
1.239516400190041168e+02,1.298930002933862852e+03
1.239720746159800910e+02,9.997774804540968034e+02
1.239925090128454030e+02,1.135461721267201938e+02
1.240129435098278918e+02,7.404858374074683525e+01
1.240333781065710355e+02,8.098628402796748560e+02
1.240538125034363475e+02,1.401920609947410412e+02
1.240742470001860056e+02,3.544581266371242236e+02
1.240946814969356637e+02,6.291610352904535830e+02
1.241151159936780459e+02,3.062382869545836002e+02
1.241355504903112887e+02,-2.017476183724065777e+02
1.241559849869372556e+02,-8.606230568856699392e+01
1.241764195835712599e+02,-4.641588980975793675e+02
1.241968539800873259e+02,-2.373030262899701484e+02
1.242172884766041534e+02,-1.474321845753293019e+02
1.242377229729972896e+02,-6.011869998520705849e+02
1.242581574695141171e+02,-1.000583097115508281e+03
1.242785919659072533e+02,-5.066361013702990022e+02
1.242990264623076655e+02,-4.174397626139980275e+02
1.243194610585924238e+02,-8.847909539753163699e+02
1.243398954548756592e+02,6.531031892716418952e+01
1.243603299511523801e+02,-3.198078132859081961e+02
1.243807644473199616e+02,-6.850359774900425691e+02
1.244011989434802672e+02,-9.250616736833471805e+02
1.244216334396478487e+02,-1.282442768655018881e+02
1.244420679356990149e+02,3.116818379611650016e+02
1.244625025317436666e+02,7.346667264975258149e+01
1.244829369277940714e+02,4.465008466473082080e+02
1.245033714237288223e+02,6.604562405048054643e+02
1.245238058196628117e+02,-1.051515244681213517e+02
1.245442404155910481e+02,-8.431817747332388535e+00
1.245646749114093836e+02,1.236818480141024338e+03
1.245851093072269578e+02,3.031618692085903604e+02
1.246055439030387788e+02,2.531764799506054260e+02
1.246259783987406990e+02,4.431123068698798306e+02
1.246464128944353433e+02,-4.462439819998689927e+01
1.246668472901365021e+02,4.940386292236507870e+01
1.246872818857227685e+02,7.617908456914592534e+02
1.247077163813082734e+02,-6.049165803473151755e+02
1.247281507768857409e+02,-3.117652901844994631e+02
1.247485853723555920e+02,-6.450527839406277053e+01
1.247690198678174056e+02,-4.137146754020068329e+02
1.247894542632857338e+02,7.355964380156365223e+01
1.248098887586384080e+02,2.957395578169380315e+02
1.248303233539918438e+02,-1.430499333634506911e+02
1.248507577492200653e+02,-7.989807101214246359e+02
1.248711922445727396e+02,9.894723292705020867e+01
1.248916267396925832e+02,-2.465629810175742023e+02
1.249120613349223277e+02,-8.660113501688756514e+02
1.249324957300414098e+02,2.656646201282565016e+02
1.249529302251612535e+02,8.112149352167616598e+02
1.249733648201581673e+02,-5.028916549151472282e+02
1.249937992151608341e+02,-3.929364055772603024e+02
1.250142337101642624e+02,5.676431885423662607e+02
1.250346681050432380e+02,-4.786685010901710484e+02
1.250551026999310125e+02,-4.144808441894128919e+02
1.250959716895813472e+02,4.128924951210501604e+02
1.251164061843519448e+02,-4.974686957080557477e+02
1.251368406791225425e+02,6.089194564739009365e+02
1.251572751737694489e+02,3.205413266647665296e+02
1.251777095684228698e+02,-1.897124618716770783e+02
1.251981441629613983e+02,3.071268460780265741e+02
1.252185786574918893e+02,5.602799530012998730e+01
1.252390130520288949e+02,-3.960246391954424325e+02
1.252594476464510080e+02,1.234376977758947760e+02
1.252798821408650838e+02,-5.367874897073488683e+01
1.253003165352856740e+02,-5.620458544253779110e+02
1.253207510295906104e+02,4.388363848515436985e+02
1.253411856238890323e+02,4.832648438522592187e+02
1.253616200180767919e+02,-2.230417325634043664e+02
1.253820545122653130e+02,2.568697857448423747e+02
1.254024891064473195e+02,5.414212737672787625e+02
1.254229236006358406e+02,-3.638560219054634217e+02
1.254433579947071848e+02,7.724102373418281786e+01
1.254637924886555993e+02,4.784467890828382224e+02
1.254842270827284665e+02,1.232612741350312717e+02
1.255046614766833954e+02,1.651844738157233223e+02
1.255250959705153946e+02,4.360132681957911700e+02
1.255455305644718464e+02,-1.790023427302658092e+02
1.255659649581939448e+02,-2.039717390104488004e+02
1.255863994520259439e+02,5.054258440303965472e+01
1.256068339457488037e+02,7.416562582581536844e+01
1.256272684393552481e+02,-4.598369897422089707e+02
1.256477030329551781e+02,-3.391683856346062385e+02
1.256681374265608611e+02,1.313120581550756469e+02
1.256885720201680670e+02,-7.028331517213082407e+02
1.257090065136508201e+02,4.817854749999241903e+00
1.257294409070236725e+02,4.894838275789516047e+02
1.257498754005137016e+02,-3.207414799240941647e+02
1.257703099938808009e+02,-6.907018177726713475e+02
1.257907443871372379e+02,2.089153090974723455e+02
1.258111788803944364e+02,2.863599056241218932e+02
1.258316134736451204e+02,-6.006492782025306951e+02
1.258520478667851421e+02,2.617940027089207433e+02
1.258724823599259253e+02,7.027835032671573572e+02
1.258929168530594325e+02,-1.088214031634852290e+02
1.259133513460838003e+02,-1.111457165847532451e+02
1.259337858391081681e+02,4.235293130051577464e+02
1.259542203320088447e+02,2.117661856042686850e+02
1.259746549249175587e+02,-3.033100971721578389e+02
1.259950893177083344e+02,9.511295983445597813e+01
1.260155238106090110e+02,7.308791114671621472e+02
1.260359582032833714e+02,-8.219914549606619403e+01
1.260563927960756700e+02,1.177844437607855070e+02
1.260768272887435160e+02,6.822986244233616162e+02
1.260972616813014611e+02,-1.652347284984425642e+02
1.261176962739773444e+02,2.001531397805374581e+02
1.261381307664123597e+02,6.088409947307081893e+01
1.261585652589710662e+02,-5.429637228212377522e+02
1.261789996512961807e+02,1.576409213109873235e+02
1.261994342437319574e+02,1.174480366181815043e+02
1.262198687360578333e+02,-7.258705066461116076e+02
1.262403031283829478e+02,-4.684709584705415182e+02
1.262811722127953544e+02,-3.814394533753511496e+02
1.263016066050040536e+02,-5.429950011582695879e+02
1.263220410970898229e+02,3.941987956330995075e+02
1.263424756890672143e+02,2.235013119892682880e+02
1.263629100811594981e+02,-4.387437067520513665e+02
1.263833445730124367e+02,7.092449940694204997e+02
1.264037791649898281e+02,6.314517894497257657e+02
1.264242136568500428e+02,1.395329262906452641e+02
1.264446480485858046e+02,4.627227796016959473e+02
1.264650825404460193e+02,7.386619774683495052e+02
1.264855171320741647e+02,-1.326338551245280541e+02
1.265059515238099266e+02,4.623196522299840581e+02
1.265263860154373106e+02,1.323710004126885906e+03
1.265468204069475178e+02,-6.184471774898702279e+02
1.265672549984519719e+02,1.508248695085057989e+01
1.265876894899629406e+02,6.694708678798051551e+02
1.266081239813574939e+02,-1.022657033181691077e+03
1.266285584727447713e+02,-1.046176216232037405e+03
1.266489929640229093e+02,4.260226937272818759e+02
1.266694274553010473e+02,-3.907009283020743169e+02
1.266898618465784239e+02,-7.133470838207867928e+02
1.267102964377336320e+02,-4.732907683287921827e+02
1.267307309288953547e+02,-3.057351113260083366e+02
1.267511653199326247e+02,-7.821957378047518432e+02
1.267715999109786935e+02,-7.275163932901050430e+02
1.267920344019075856e+02,4.661154177431599237e+02
1.268124687928357162e+02,3.452782030639355071e+01
1.268329032837573322e+02,-5.340604326345783193e+02
1.268533378745705704e+02,-4.070243410909606609e+02
1.268737722652585944e+02,3.004173405123583507e+02
1.268942067559546558e+02,1.829521166020422243e+02
1.269146413466514787e+02,1.535018621683120728e+02
1.269350758373402641e+02,9.866032427732716314e+01
1.269555102278027334e+02,7.690681279355776496e+02
1.269759447183823795e+02,3.512252760689298157e+02
1.269963793088390958e+02,-1.312119813358003739e+02
1.270168137993023265e+02,4.677563528153114021e+02
1.270372481896483805e+02,1.338864653530152282e+03
1.270576827798722661e+02,5.498004251465026755e+02
1.270781172702190815e+02,-4.826550866699835751e+02
1.270985516603323049e+02,7.642481180852337275e+02
1.271189861505554290e+02,8.214006672929099295e+02
1.271394207406701753e+02,-4.360880640597024467e+02
1.271598552306677448e+02,-4.579055788356927224e+02
1.271802896206572768e+02,3.844481229761149734e+02
1.272007242106556077e+02,-6.915894543536705896e+02
1.272211587005367619e+02,-1.082190190097171580e+03
1.272415930904098786e+02,-2.175259592432121281e+02
1.272620275801746175e+02,-3.945613396237604320e+01
1.272824621699401177e+02,-1.200246339262754191e+03
1.273028965595804038e+02,-8.354590793682436924e+02
1.273233310492287274e+02,2.284314994516898878e+01
1.273437656387613970e+02,-8.521990263339248486e+02
1.273642000282852678e+02,-8.084606123971461784e+02
1.273846345178171759e+02,1.354333959488430992e+02
1.274050690072326688e+02,5.368892473046435043e+02
1.274255034966408857e+02,-1.029264933328231564e+03
1.274459379859399633e+02,-1.797635209511790890e+02
1.274663724751226255e+02,6.288309844356554095e+02
1.274868070644151885e+02,1.304560842106875498e+02
1.275072414534806740e+02,1.524867742435890250e+02
1.275276759426633362e+02,4.180636836647463497e+02
1.275481103316124063e+02,5.257649347285623662e+02
1.275685449206721387e+02,7.095592815365234856e+02
1.275889794096219703e+02,-1.891314050111686811e+02
1.276502828761149431e+02,5.218707184096565470e+02
1.276707173648246680e+02,-9.157259609547327273e+01
1.276911517534244922e+02,2.872021810663281940e+02
1.277115863421422546e+02,6.164450539273384493e+02
1.277320208306191489e+02,-9.706877315464953426e+02
1.277524552191025577e+02,-5.248993003421928734e+02
1.277728897075867280e+02,8.458728502102603670e+02
1.277933242959479685e+02,2.741443450995429885e+02
1.278137586843149620e+02,-6.054441946535953321e+02
1.278341931725663017e+02,-5.047089006978785619e+01
1.278546277608111268e+02,-6.609199115721276030e+01
1.278750621490617050e+02,-1.025276251867762767e+03
1.278954966370802140e+02,7.149195674748625606e+01
1.279159311252151383e+02,4.230251333757769316e+02
1.279363656132263714e+02,-3.085204719860630576e+02
1.279568001011284650e+02,-2.210354843378299847e+02
1.279772345890232828e+02,1.948863463218731340e+02
1.279976691768097226e+02,-2.364353713492164388e+00
1.280181035645946395e+02,2.517592866729537491e+02
1.280385380523803178e+02,1.794916463657864369e+02
1.280589724400415435e+02,-3.843860272166784853e+02
1.280794070277115679e+02,-8.323310521707753651e+01
1.280998415152571397e+02,4.057316585072840098e+02
1.281202760026935721e+02,-5.002261097582522780e+02
1.281407104901300045e+02,-1.250126600122021046e+02
1.281611449775664369e+02,9.933095077453763224e+02
1.281815794648791780e+02,7.633414351294049993e+01
1.282020138520820183e+02,-3.365168789720337372e+02
1.282224484393955208e+02,2.597720690813439433e+02
1.282428829264827073e+02,1.274353588807571214e+02
1.282633173135691322e+02,-4.398013456133776344e+01
1.282837519006570801e+02,1.533537175142555498e+02
1.283041863876205753e+02,-1.797463653201702982e+00
1.283246207745905849e+02,1.617538219476118684e+02
1.283654898482927820e+02,-2.418018240887322463e+02
1.283859243350307224e+02,5.259124178736237809e+01
1.284063588217686629e+02,4.323117756750434637e+02
1.284267933083829121e+02,-2.114370974272023886e+02
1.284472277948880219e+02,-3.938897525191714521e+02
1.284676622815022711e+02,5.715693540178472176e+01
1.284880966678902041e+02,3.492029651139164343e+02
1.285085312542796601e+02,2.262639652730140369e+02
1.285289657406683546e+02,-2.358194277394795790e+01
1.285494001269325963e+02,5.704152409811795224e+02
1.285698347132056369e+02,-2.050257298359065317e+02
1.285902691993542248e+02,-1.093404858850903111e+03
1.286107035855093272e+02,4.535434789474238642e+02
1.286311380715487758e+02,3.505067859576083720e+02
1.286515726575889857e+02,-3.821868128286150750e+02
1.286720071435047430e+02,-6.381069799826946110e+00
1.286924415293105994e+02,2.819083900537225418e+02
1.287128761151107028e+02,-8.278028047100524418e+02
1.287333106009173207e+02,-6.435615326476399787e+02
1.287537449866067618e+02,4.790853312491672114e+02
1.287741794722969644e+02,2.381065393367607612e+02
1.288150484433208476e+02,2.243501095427200198e+02
1.288354829287709435e+02,5.536662216624827124e+02
1.288559174142283155e+02,-5.289401982059644070e+02
1.288763518995692721e+02,-3.209066500641056336e+02
1.288967863847938133e+02,3.971106160880881362e+02
1.289172208700110787e+02,3.841897252518683672e+02
1.289376553552356199e+02,-2.559193225725321099e+02
1.289580898403364699e+02,2.682053476133150980e+02
1.289785243253281806e+02,2.422043608096137177e+02
1.289989587103191298e+02,-1.441410341197042726e+02
1.290193932951951865e+02,3.527472912360099144e+02
1.290398277800632059e+02,1.636349584660201799e+02
1.290602621648213244e+02,-8.221240742114605382e+01
1.290806967495736899e+02,3.804864469586464111e+02
1.291011312342161546e+02,-2.252528567787376232e+02
1.291215657188586192e+02,-2.432271925043605734e+02
1.291420001033839071e+02,9.478290636656165589e+02
1.291624346879034420e+02,-6.484590849231462926e+02
1.291828691723130760e+02,-7.477166416161635425e+02
1.292033035567219486e+02,4.770095185973623302e+02
1.292237381410086527e+02,-3.510306009683990851e+02
1.292441726253018714e+02,-1.547040128627471859e+03
1.292646070094779134e+02,3.476996856283803936e+02
1.292850414935310255e+02,6.831107189934118651e+02
1.293054760775921750e+02,-1.455697653540672036e+03
1.293259104615353863e+02,-8.341941852424060926e+02
1.293463449454720831e+02,3.840273771566280629e+02
1.293667795294168172e+02,-7.869235913530283142e+02
1.293872139131271979e+02,-7.541095940123195760e+02
1.294076483969474793e+02,8.780162474208045751e+02
1.294280828805422061e+02,2.139383068632741924e+02
1.294485174642468337e+02,-9.202496646147046704e+02
1.294689518477243837e+02,3.402335797835548874e+02
1.294893863312026951e+02,1.014950543260172708e+03
1.295098209146817680e+02,-1.453643991944554728e+02
1.295302552980356268e+02,5.205074992475274485e+02
1.295506897812811076e+02,6.294568667571293190e+02
1.295711242645265884e+02,-2.520787977214786224e+02
1.295915587477647932e+02,4.852911308116745204e+02
1.296119932308938587e+02,1.271760273555119056e+02
1.296324277139065089e+02,-2.646428580900537781e+02
1.296528621969118831e+02,3.449594744761416223e+02
1.296732966798081179e+02,3.730767750530503690e+02
1.296937311625879374e+02,-5.309159563593857456e+02
1.297141656454768963e+02,-4.609684475889662281e+01
1.297346001281403005e+02,5.854716098511707969e+02
1.297550346108037047e+02,-4.020074675269424915e+02
1.297754690934598329e+02,-1.293643451893265592e+03
1.297959036758911679e+02,4.782407761929789558e+00
1.298163380584373954e+02,-1.678548915937135462e+02
1.298367725407442776e+02,-6.443209719279839192e+02
1.298572070231748512e+02,4.855404157508746721e+02
1.298776415053725941e+02,2.699480214392824564e+02
1.298980759875630611e+02,-8.349262798604904674e+02
1.299185104697608040e+02,-7.544887381483276840e+02
1.299389449518421316e+02,-2.906456034254515544e+02
1.299593794337997679e+02,-4.908656256918620784e+02
1.299798139157646801e+02,5.470699450536631048e+02
1.300002482976124156e+02,1.070114232830208493e+03
1.300206828794543981e+02,3.180016155781049747e+02
1.300411173611864797e+02,1.110289653570798691e+02
1.300615517429177999e+02,1.767119071778433863e+02
1.300819862245261902e+02,1.142066929826687556e+02
1.301024208061426179e+02,4.885445727631740738e+02
1.301228551875246922e+02,1.097991168625972932e+03
1.301432896690166672e+02,5.287183584654703736e+02
1.301637242502838490e+02,-3.893832327312265988e+02
1.301841587316666846e+02,-2.523448568721360061e+02
1.302045931128086522e+02,7.070522360489994753e+02
1.302250275939586572e+02,-4.274575770670198835e+02
1.302454621751094237e+02,3.720382877011434175e+01
1.315123992681910750e+02,-4.553064730777696241e+02
1.315328338449107832e+02,-5.020182878757768776e+02
1.315532683215205907e+02,-5.149018459824146703e+02
1.315737026980059454e+02,5.727722760013421066e+01
1.315941371744993376e+02,-2.680748136909678578e+02
1.316145717509934912e+02,-6.278954698539164383e+02
1.316350061272532912e+02,-6.255909960499557201e+02
1.316554406035065767e+02,-6.652082621179288253e+02
1.316758751796514844e+02,6.364335694230976515e+01
1.316963096557883546e+02,-2.025673923088761512e+02
1.317167440318153240e+02,2.767844901247881353e+02
1.317371785078430548e+02,-4.114474231077474542e+01
1.317576130836314405e+02,-5.763707146177184768e+02
1.317780474594255793e+02,1.543469303718302399e+01
1.317984819352204795e+02,1.983964858248364180e+02
1.318189165108924499e+02,2.259990387450670823e+02
1.318393508864537580e+02,1.101320471621234901e+03
1.318597853620158276e+02,5.795326646320754662e+02
1.318802198374542058e+02,-5.075675089501310140e+02
1.319006543127834448e+02,5.385824508748482913e+02
1.319210887881126837e+02,9.622481691088760272e+02
1.319415232633182313e+02,6.820390207498567179e+02
1.319619577384146396e+02,5.591112557979940902e+02
1.319823922135110479e+02,5.456211242552089971e+02
1.320028266884837649e+02,-4.507751238806522451e+02
1.320232610634629964e+02,-1.281712403394631110e+02
1.320436956382109202e+02,-6.890359699289547279e+02
1.320641301130672218e+02,-5.612443178396497387e+02
1.320845644876972074e+02,1.280474659207102377e+02
1.321049989623279544e+02,-4.480981151763990056e+02
1.321254335368357715e+02,-1.012384186131210299e+03
1.321458679113493417e+02,-1.901857521476631518e+02
1.321663023857472581e+02,-1.915184330216725357e+02
1.321867369600222446e+02,-1.479179103751375806e+03
1.322071714343037456e+02,-5.103865178086271044e+02
1.322276058084680699e+02,4.769843248024699278e+02
1.322480402825167403e+02,-9.010978224413993303e+02
1.322684748565588961e+02,-8.696485845363349654e+02
1.322889092304903897e+02,6.403789082959119696e+02
1.323093437042989535e+02,-6.274971372497384436e+01
1.323297782781155547e+02,-7.336907005947141442e+02
1.323502126518142177e+02,1.415871924586535897e+02
1.323706471253972268e+02,7.688808456609840505e+02
1.323910815989729599e+02,-3.269034927277534734e+02
1.324115160724395537e+02,-3.678595727093634196e+02
1.324319505458988715e+02,1.023903230717958650e+03
1.324523850191326346e+02,4.171349175503710285e+02
1.324728195923671592e+02,-7.563326046164729632e+01
1.324932539656001609e+02,2.395986914423410781e+02
1.325136884387102327e+02,3.999401534997159615e+02
1.325341228117104038e+02,6.773487221577670425e+01
1.325545573845884064e+02,1.524203528356156312e+02
1.325749918574729236e+02,-8.064252848838223144e+02
1.325954262302402640e+02,-7.014579094669898041e+01
1.326158608030091273e+02,4.150899003143422306e-01
