Time, PDC Flux
1.315124063930416014e+02,7.066288873736630194e+01
1.315328406983971945e+02,-4.605962436171612353e+02
1.315532749037593021e+02,-1.985232994754114770e+02
1.315737090089969570e+02,1.992664867864441476e+02
1.315941432142426493e+02,-1.636233684725884814e+02
1.316145775193726877e+02,-3.771928652523056371e+02
1.316350116243847879e+02,-2.566334109046438243e+02
1.316554458293903735e+02,-2.269223077251808718e+00
1.316758801342875813e+02,3.861145419801468961e+02
1.316963143390603364e+02,-5.350543820932361996e+02
1.317167484438396059e+02,-2.837193546725829947e+02
1.317371826485032216e+02,7.640673435328062624e+01
1.317576169530439074e+02,1.558297443599949474e+02
1.317780510575903463e+02,-1.133956382585820393e+02
1.317984852620211313e+02,-5.287830842712864978e+02
1.318189195664454019e+02,6.035685944796568947e+01
1.318393536706425948e+02,1.450495824147219537e+02
1.318597878749569645e+02,7.442985136388597311e+01
1.318802220790312276e+02,-3.678304590754123637e+02
1.319006562831127667e+02,-1.613915051522490103e+02
1.319210904870778904e+02,1.634693693829176482e+02
1.319415246910357382e+02,2.939201332804805133e+02
1.319619588948844466e+02,-3.490899947099314886e+02
1.319823930986167397e+02,-1.716352333383474615e+02
1.320028273023417569e+02,2.161164486456400482e+02
1.320232614059568732e+02,-8.485838663012691541e+01
1.320436957094570971e+02,1.210379181996540865e+02
1.320641299129492836e+02,-3.671790129799410352e+02
1.320845640163315693e+02,1.133462885800399818e+02
1.321049982197146164e+02,-7.937836387533025118e+01
1.321254325228583184e+02,-4.350015962772886269e-01
1.321458666260077734e+02,1.493365305494444328e+02
1.321663008291579899e+02,-2.501301725695157074e+02
1.321867351321852766e+02,1.266727015470532933e+02
1.322071693351026624e+02,-1.162704728476965101e+02
1.322276034379028715e+02,2.777858549552911427e+01
1.322480376407038420e+02,-8.273872675039456226e+00
1.322684719433818827e+02,4.527137139081605710e+01
1.322889060460656765e+02,-1.953083396797883324e+02
1.323093402486265404e+02,1.568737139860168099e+02
1.323297745510790264e+02,1.260714386389663559e+02
1.323502086534135742e+02,1.246871769036515616e+02
1.323706428557488834e+02,-1.469704763441186515e+02
1.323910770580769167e+02,-5.898355272949265782e+01
1.324115112601793953e+02,2.521518539967073593e+02
