Time, PDC Flux
1.315122954679827671e+02,-1.286038906312096515e+02
1.315327301800934947e+02,-3.456687481876797392e+02
1.315531647922107368e+02,-2.067960900759026117e+02
1.315735993042035261e+02,-3.896538850412835018e+02
1.315940339160879375e+02,-1.048690934962360188e+02
1.316144686279731104e+02,3.187379720554454252e+02
1.316349031397403451e+02,4.520169319228807581e+02
1.316553377515010652e+02,6.091894704720834852e+01
1.316757724631534074e+02,-2.668020763176828041e+02
1.316962070747977123e+02,-1.692555058892066882e+02
1.317166415863321163e+02,-6.076751353883082629e+01
1.317370761978672817e+02,5.264626844340818934e+01
1.317575109092795174e+02,-2.158642556280392455e+01
1.317779454205810907e+02,3.292551184956464567e+02
1.317983800318834255e+02,4.725927646861382527e+02
1.318188147430628305e+02,-2.590161198664645781e+01
1.318392492542479886e+02,-3.543940162243598024e+02
1.318596838653174927e+02,-2.321832870756188640e+02
1.318801184763797210e+02,4.861534472331186407e+01
1.319005530873328098e+02,1.444335198011394823e+02
1.319209876981694833e+02,1.515993631581332011e+02
1.319414223089988809e+02,2.729058435403130716e+02
1.319618569197191391e+02,1.825756172013934702e+02
1.319822915304393973e+02,-2.440065502376091899e+02
1.320027261411523796e+02,-3.469578462764184223e+02
1.320231606516390457e+02,6.573540461002266966e+01
1.320435953621272347e+02,2.216161602371539630e+02
1.320640299726073863e+02,3.131138465659023495e+01
1.320844644829776371e+02,4.524490599686396308e+01
1.321048990932322340e+02,1.271764825992977421e+02
1.321253338034803164e+02,1.654947383509716019e+01
1.321457683136177366e+02,-2.404388437415618682e+02
1.321662029236395028e+02,1.760019081912105321e+01
1.321866376337711699e+02,5.649419681341023534e+02
1.322070722436765209e+02,1.635298548739265243e+02
1.322275067535811104e+02,-4.343236489698028890e+02
1.322479413633700460e+02,-2.166634725509575219e+02
1.322683760731524671e+02,2.360924153766645759e+02
1.322888105828242260e+02,3.093756663660024060e+02
1.323092451924894704e+02,1.425267573912060470e+01
1.323296799020463368e+02,-1.300897837510274258e+01
1.323501144114852650e+02,2.241434493222986930e+02
1.323705490209249547e+02,-2.158486458466104523e+02
1.323909836302409531e+02,-4.791981508610915625e+02
1.324114182395642274e+02,-7.004569072592130397e+01
1.324318528487638105e+02,5.983821720636733517e+02
1.324522874578542542e+02,4.380834843821648974e+02
1.324727221669454593e+02,-1.058870699152466841e+02
1.324931566759187263e+02,-9.707244865185202798e+01
1.325135912848854787e+02,-8.689258462909492664e+01
1.325340257937423303e+02,-4.606541111867991276e+02
1.325544605025934288e+02,-3.399742267506080680e+02
1.325748951112182112e+02,4.578091889843562967e+02
1.325953296199586475e+02,9.316062922554738179e+02
1.326157643284677761e+02,2.415752752790504019e+02
1.326361989370852825e+02,-4.524068979109579232e+02
1.326566335454772343e+02,-5.216624965678311128e+02
1.326770680538684246e+02,-2.919219858095530071e+02
1.326975027621374466e+02,-6.094709530232285033e+01
1.327179373704129830e+02,1.763422639947966672e+02
1.327383718785713427e+02,4.056296858361311024e+02
1.327588065866075340e+02,4.077393780517741106e+02
1.327792411946502398e+02,2.872017968212821870e+01
1.327996757025757688e+02,-3.857931436434810166e+02
1.328201103104947833e+02,-4.250701304588437779e+02
1.328405450183054199e+02,-3.745843701007834170e+01
1.328609795261145337e+02,8.711811949313414516e+01
1.328814141338007175e+02,1.979212468860023364e+02
1.329018488413785235e+02,1.329821951681733481e+02
1.329222833488383912e+02,1.168693346336767718e+02
1.329427179562917445e+02,9.598499810977591551e+01
1.329631525637523737e+02,-8.558877951446993393e+01
