Time, PDC Flux
1.205392669145148830e+02,-7.845276462431356777e+02
1.205597013755250373e+02,7.853324005674221553e+02
1.205801357365344302e+02,1.546346661678107921e+03
1.206005702974216547e+02,-9.063598475828766823e+02
1.206210047583153937e+02,-2.640996425433258992e+02
1.206414391190919559e+02,-1.354419598179694731e+03
1.206618735798620037e+02,-1.766165793131513055e+02
1.206823081406400888e+02,6.264187890272878576e+02
1.207027425013002357e+02,9.844052416498889215e+02
1.207231769619538682e+02,9.368427937456581276e+02
1.207436115224991227e+02,-2.189393554720358225e+03
1.207640458830428543e+02,7.140399311613582540e+02
1.207844803435800713e+02,7.238463914864405524e+02
1.208049148040081491e+02,9.278539462178014219e+02
1.208253492644362268e+02,-5.683905296390876174e+02
1.208457837248570286e+02,-7.831057860845758114e+02
1.208662181851686910e+02,1.165130051876272773e+03
1.208866527454811148e+02,-1.074464260788663523e+03
1.209070871056683245e+02,3.897987610271666199e+02
1.209275215658635716e+02,-4.518152427824097686e+02
1.209479561260523042e+02,1.207865602752106497e+03
1.209683904861303745e+02,-1.779752467172220349e+03
1.209888249462092062e+02,9.974868122478947043e+02
1.210092593062872766e+02,-4.824478188229550142e+02
1.210296938662431785e+02,-6.087907206824165769e+02
1.210501283262055949e+02,1.175270591967535438e+03
1.210705627860515960e+02,-1.106701375976350391e+03
1.210909972458903212e+02,2.566402750491281040e+03
1.211114317056199070e+02,-2.851073278634517919e+03
1.211318661654659081e+02,2.835892866572248749e+02
1.211523005250710412e+02,-4.009689334840222728e+02
1.211727350848013884e+02,2.223645045913872309e+01
1.211931695442981436e+02,-7.763326030282769352e+00
1.212136039039032767e+02,4.617661120940174442e+02
1.212340384634007933e+02,2.133560292319161817e+02
1.212544729228975484e+02,-2.980681089021672960e+03
1.212749072822698508e+02,2.232795382357086055e+03
1.212953417416501907e+02,9.862698279317701235e+02
1.213157763010312920e+02,7.028047476721985731e+02
1.213362107602879405e+02,-2.648537367945013102e+03
1.213566451195511036e+02,7.745872311162529513e+02
1.213770796786993742e+02,2.173225434051768389e+03
1.213975141378396074e+02,-2.502247773334966041e+03
1.214179484969863552e+02,1.965214483986608684e+03
1.214383829560174490e+02,-9.337471595712704584e+02
1.214588175149256131e+02,1.178917096130317077e+01
1.214792518739559455e+02,-1.676707788456697017e+03
1.214996863327542087e+02,1.369527601210691500e+03
1.215201207916616113e+02,-2.347859147047565784e+02
1.215405553504606360e+02,-9.924452065687801223e+02
1.215609898092588992e+02,6.903778413248946890e+02
1.215814241679327097e+02,6.138082290003367234e+02
1.216018587266153190e+02,-3.382790296626044437e+02
1.216222931851807516e+02,-1.970649573543370934e+03
1.216427275437381468e+02,2.251071597392845433e+03
1.216631620023035794e+02,-4.845217576537397690e+02
1.216835965607533581e+02,-2.394296387186332140e+02
1.217040309191943379e+02,1.374097940478473902e+03
1.217244653775269398e+02,-1.097532756342319772e+03
1.217448999358603032e+02,-4.580092292058689054e+02
1.217653342940684524e+02,1.712622582470066845e+02
1.217857687522846390e+02,2.776156719657446956e+03
1.218062032105008257e+02,-5.822789745198970195e+02
1.218266376685933210e+02,-1.320544824290613178e+03
1.218470721266930923e+02,-1.376156454648764338e+03
1.218675065846764483e+02,1.150089259400061565e+03
1.218879410426525283e+02,9.301141928607830778e+02
1.219083755006358842e+02,2.552772073409869336e+01
1.219288099585028249e+02,-9.508107819855213165e+02
1.219492443163617281e+02,-1.222260694738943130e+03
1.219696788741130149e+02,1.028162370806501713e+03
1.219901133318635402e+02,-1.813697236814768985e+02
1.220105476894968888e+02,1.031489682180108503e+01
1.220309822471244843e+02,6.349193705688521732e+02
1.220514167046421790e+02,-1.313531906924908981e+02
1.220718511622690130e+02,-3.520652825366996694e+02
1.220922855196695309e+02,5.049862156453891657e+02
1.221127200770715717e+02,-1.863549330078531057e+02
1.221331545344655751e+02,-4.042293666252226103e+02
1.221535888917496777e+02,7.547066648186882958e+02
1.221740234490353032e+02,1.454531743676634505e+02
1.221944579063128913e+02,9.754320239823427983e+02
1.222148922634805785e+02,-2.520528661311836913e+03
1.222353267206490273e+02,1.742274252132890979e+03
1.222557612776945462e+02,-2.899561107186600566e+02
1.222761956346294028e+02,4.333427372442383785e+02
1.222966300916814362e+02,3.344989339212188497e+02
1.223170646484941244e+02,-1.034628145732800476e+03
1.223374990054289810e+02,-1.154413514502753969e+03
1.223579334622481838e+02,-2.795290345983230509e+02
1.223783679189436953e+02,3.452353414713288657e+03
1.223988024756472441e+02,-1.081255373351741582e+02
1.224192368323492701e+02,-9.945752784253272694e+02
1.224396712889283663e+02,-9.834801708810846321e+02
1.224601058455154998e+02,1.462144160273252055e+03
1.224805402019846952e+02,4.146957744067185558e+01
1.225009746584473760e+02,-7.170664067823963705e+02
