 6206125   172.85     0.27    0.27   237.9    8.1    7.6  0.421  0.051  0.052  0.558 0.074 0.089 2455056.1     2.4     2.8  0.484   0.049   0.047   27.22   0.96   0.93  
 6222529   172.71     0.40    0.39   142.9    5.4    5.3  0.185  0.069  0.071  4.48  0.49  0.41  2454989.     13.     11.   0.105   0.012   0.012   17.73   0.56   0.50  
 6229130   612.3      3.7     3.7    254.0    6.5    6.3  0.248  0.042  0.040  3.57  0.16  0.17  2455440.     17.     18.   0.0469  0.0037  0.0035   8.76   0.20   0.19  
 6229502  1321.      17.     12.     238.1    2.8    2.2  0.087  0.015  0.015  4.79  0.10  0.33  2456241.     28.     83.   0.00831 0.00033 0.00032  3.915  0.042  0.040 
 6230921  3212.     390.    550.     602.   170.    93.   0.418  0.050  0.091  3.53  0.12  0.14  2455752.    500.    480.   0.023   0.020   0.012    3.71   0.58   0.79  
 6231538  3875.    1200.    880.     139.    26.    20.   0.737  0.064  0.077  1.614 0.090 0.079 2455779.   1100.   1100.   0.00019 0.00014 0.00015  0.53   0.15   0.14  
 6233899  1761.     220.    250.     176.    36.    35.   0.26   0.12   0.11   1.36  0.59  0.43  2456011.    390.    300.   0.0019  0.0013  0.0012   2.11   0.42   0.34  
 6280952  1045.3      2.6     2.5    246.2    1.3    1.4  0.15   0.01   0.01   4.846 0.055 0.059 2455637.1     9.7     9.7  0.01467 0.00025 0.00026  5.075  0.025  0.024 
 6287172  2044.      56.     52.     547.    30.    21.   0.9107 0.0090 0.0074 2.949 0.010 0.012 2456054.     61.     62.   0.042   0.0073  0.0053   2.41   0.14   0.15  
 6290411  1015.1      5.8     5.6    244.6    2.4    2.5  0.161  0.019  0.020  3.41  0.14  0.11  2455589.     24.     19.   0.01526 0.00049 0.00050  5.187  0.049  0.046 
 6302589  1032.2      1.8     1.9    381.8    1.6    1.6  0.0018 0.0025 0.0013 1.05  0.49  0.23  2455591.     80.     37.   0.05609 0.00074 0.00072  8.065  0.023  0.023 
 6314475   408.2      1.2     1.2    133.2    2.7    2.6  0.306  0.038  0.040  1.9   0.13  0.14  2455363.9     8.3     8.7  0.01523 0.00093 0.00091  6.77   0.14   0.13  
 6367159   281.8      1.1     1.0    124.6    3.2    3.0  0.3    0.044  0.042  5.11  0.18  0.20  2455207.1     7.9     9.3  0.0261  0.0020  0.0019   9.2    0.22   0.21  
 6451876   937.6      5.4     5.5    288.3    3.2    3.2  0.054  0.024  0.022  4.37  0.23  0.18  2455802.     36.     27.   0.029   0.001   0.001    6.694  0.059  0.056 
 6467639    21.357    0.013   0.013   46.0    4.6    3.7  0.27   0.23   0.16   5.21  0.66  1.00  2454971.6     2.3     3.1  0.229   0.069   0.055   45.2    4.6    3.3   
 6470973  1804.     110.    110.     603.    25.    26.   0.645  0.027  0.034  2.609 0.036 0.044 2455920.    130.    130.   0.072   0.012   0.013    5.56   0.36   0.37  
 6522144  1016.9      8.3     7.5    261.4    3.1    2.9  0.08   0.021  0.020  4.45  0.18  0.27  2455429.     30.     42.   0.01854 0.00071 0.00069  5.587  0.055  0.054 
 6586020   311.      41.     33.     261.    43.    61.   0.139  0.120  0.085  1.58  0.55  0.70  2456306.     48.     50.   0.2     0.11    0.15    18.2    4.3    2.2   
 6586333   410.1      3.6     3.6     46.3    2.8    2.4  0.183  0.110  0.098  4.19  0.61  0.45  2455327.     43.     32.   0.00063 0.00012 0.00010  2.42   0.12   0.10  
 6604303  2364.     180.    300.     151.    15.    28.   0.367  0.080  0.067  0.76  0.24  0.17  2455925.    280.    260.   0.00067 0.00026 0.00039  1.3    0.22   0.15  
 6629106   402.31     0.80    0.79   166.8    2.7    2.8  0.296  0.025  0.027  6.201 0.088 0.089 2455192.2     5.9     6.0  0.0308  0.0015  0.0015   8.64   0.13   0.12  
 6633452  1228.      34.     26.      88.0    2.0    1.8  0.285  0.034  0.034  3.0   0.15  0.14  2455405.     36.     37.   0.00049 0.00004 0.00004  1.498  0.042  0.038 
 6668729  1164.0      7.3     6.8    347.8    4.0    3.7  0.33   0.022  0.021  3.328 0.061 0.061 2455306.     13.     13.   0.0333  0.0012  0.0011   6.151  0.078  0.076 
 6671321   674.3      1.0     1.0    184.6    1.2    1.2  0.187  0.013  0.013  0.647 0.063 0.049 2455004.4     6.5     5.4  0.01486 0.00029 0.00030  5.864  0.033  0.032 
 6678614   904.      21.     18.      65.0    3.0    2.9  0.076  0.075  0.048  1.7   1.1   1.6   2455554.    170.    230.   0.00036 0.00005 0.00005  1.562  0.058  0.050 
 6756386   134.41     0.97    0.96    51.8    9.7    7.7  0.41   0.28   0.24   2.29  0.78  0.90  2455089.     17.     19.   0.0083  0.0047  0.0037   7.7    1.6    1.1   
 6762992   692.6      2.1     2.1    221.7    2.4    2.3  0.051  0.020  0.019  3.7   0.26  0.23  2455156.     28.     25.   0.02439 0.00079 0.00077  6.97   0.051  0.051 
 6854623  1067.      29.     22.     159.8    4.7    4.6  0.209  0.034  0.032  3.48  0.13  0.12  2455784.     40.     42.   0.00385 0.00038 0.00039  3.193  0.095  0.084 
 6861400  2382.      72.     79.     287.    34.    27.   0.385  0.026  0.024  4.24  0.013 0.021 2457280.     78.     78.   0.0045  0.0016  0.0013   2.42   0.18   0.19  
 6862920    61.494    0.050   0.048  118.    23.    14.   0.82   0.10   0.13   0.98  0.15  0.17  2455006.4     1.1     1.2  0.47    0.28    0.16    23.9    5.8    6.7   
 6865077   446.98     0.21    0.20   421.4    1.2    1.2  0.2925 0.0054 0.0054 0.785 0.019 0.019 2454987.2     1.3     1.3  0.4022  0.0036  0.0036  19.657  0.055  0.055 
 6877609    52.654    0.016   0.016   67.2    1.2    1.2  0.325  0.033  0.034  5.126 0.076 0.100 2454986.27    0.63    0.80 0.1175  0.0063  0.0061  26.32   0.46   0.45  
 6922995  1627.     170.    110.     560.    33.    25.   0.319  0.054  0.054  5.78  0.21  0.31  2456080.    180.    200.   0.071   0.016   0.017    7.12   0.56   0.46  
 6935101   964.5      9.6     9.1    166.7    3.8    3.9  0.298  0.040  0.039  2.67  0.10  0.15  2455498.     20.     24.   0.00535 0.00038 0.00039  3.598  0.086  0.081 
 6939291   956.93     0.59    0.62   701.1    1.4    1.4  0.0979 0.0039 0.0038 2.536 0.037 0.036 2455383.4     5.7     5.5  0.4041  0.0025  0.0024  15.897  0.024  0.024 
 7051690  1104.2      4.9     4.7    243.9    1.5    1.4  0.203  0.011  0.011  3.248 0.054 0.044 2455876.     12.     11.   0.01278 0.00026 0.00025  4.717  0.029  0.028 
 7060333  1012.8      3.8     3.6    879.2    4.3    4.0  0.355  0.0076 0.0081 1.41  0.02  0.02  2455954.6     6.6     6.3  0.711   0.011   0.011   17.694  0.097  0.100 
 7124680   108.27     0.15    0.14    89.0    5.2    4.5  0.51   0.110  0.098  1.81  0.15  0.15  2455132.9     2.5     2.5  0.0645  0.0110  0.0099  15.4    1.2    1.1   
 7173839   357.7      1.6     1.5     64.0    1.6    1.6  0.048  0.040  0.029  3.8   0.68  0.70  2455011.     39.     41.   0.0022  0.00016 0.00017  3.895  0.067  0.060 
 7219502   868.2      9.7     9.2     64.3    4.4    3.2  0.681  0.059  0.051  5.498 0.069 0.064 2455682.     15.     15.   0.00038 0.00008 0.00006  1.183  0.091  0.090 
 7271892   194.91     0.74    0.74    63.2    2.9    2.9  0.073  0.071  0.046  0.3   2.2   1.9   2455087.     67.     58.   0.00713 0.00098 0.00098  7.05   0.23   0.19  
 7289158   562.1      4.4     4.1    154.2    5.1    4.9  0.211  0.078  0.077  1.64  0.28  0.28  2455011.     24.     24.   0.0125  0.0013  0.0012   5.85   0.19   0.17  
 7368960  1030.4      5.3     5.1    220.9    1.9    1.8  0.108  0.017  0.017  3.32  0.17  0.11  2455278.     25.     18.   0.01091 0.00030 0.00029  4.648  0.034  0.034 
 7456441    97.78     0.09    0.09    59.6    1.6    1.6  0.209  0.050  0.049  5.14  0.31  0.21  2455055.3     4.8     3.4  0.0238  0.0019  0.0019  13.0    0.29   0.27  
 7467518   615.7      1.0     1.1    227.1    1.6    1.6  0.296  0.013  0.013  1.63  0.047 0.046 2455190.7     4.5     4.4  0.03316 0.00071 0.00070  7.681  0.053  0.053 
 7467539  1397.      30.     25.     191.0    6.9    5.9  0.253  0.026  0.024  6.218 0.047 0.053 2456280.     32.     33.   0.00384 0.00044 0.00039  2.885  0.082  0.082 
 7502559   645.2      4.9     4.8    196.7    5.9    5.8  0.06   0.06   0.04   3.19  1.00  0.84  2454959.    110.     88.   0.0196  0.0018  0.0018   6.64   0.15   0.13  
 7549852    70.767    0.075   0.078   60.0    2.5    2.6  0.087  0.074  0.054  1.74  1.10  0.97  2454965.     12.     11.   0.0464  0.0057  0.0060  18.43   0.58   0.46  
 7551993   338.46     0.25    0.27   246.6    2.2    2.3  0.623  0.013  0.013  4.346 0.019 0.023 2455131.4     1.0     1.1  0.1405  0.0037  0.0039  12.43   0.16   0.16  
 7583208   235.83     0.93    0.91    53.2    2.3    2.3  0.148  0.084  0.075  0.83  0.71  0.44  2455061.     25.     17.   0.00291 0.00038 0.00037  4.86   0.17   0.15  
 7618364  3417.     130.    230.     184.    10.    16.   0.437  0.026  0.031  5.699 0.056 0.039 2455139.    180.    180.   0.00057 0.00012 0.00016  1.054  0.077  0.066 
 7668791  2899.     270.    220.    1062.    89.    87.   0.52   0.026  0.028  4.295 0.091 0.120 2456189.    270.    280.   0.153   0.045   0.047    6.82   0.62   0.55  
 7703305   177.35     0.66    0.71    69.8    5.9    5.1  0.36   0.12   0.12   0.03  0.34  0.27  2455026.2     9.8     8.5  0.0116  0.0029  0.0025   7.99   0.62   0.57  
 7773133   566.0      1.5     1.4    217.9    4.0    3.9  0.365  0.026  0.028  2.87  0.081 0.089 2455248.0     7.5     8.2  0.0347  0.0019  0.0019   7.81   0.14   0.14  
 7819024   215.91     0.86    0.83    71.9    3.7    3.7  0.079  0.075  0.049  1.6   1.1   1.9   2455133.     36.     67.   0.0086  0.0013  0.0013   7.24   0.27   0.22  
 7841434    82.082    0.093   0.096   31.4    1.2    1.2  0.294  0.075  0.079  1.59  0.25  0.31  2454985.3     3.2     3.7  0.00492 0.00057 0.00057  7.97   0.31   0.28  
 7848288   599.46     0.78    0.78   291.8    2.9    2.8  0.46   0.013  0.013  0.08  0.024 0.019 2455215.6     2.5     2.3  0.0742  0.0022  0.0022   9.421  0.096  0.096 
 7917485   840.      22.     20.       7.05   0.48   0.42 0.154  0.130  0.098  2.95  0.61  0.69  2455706.     85.    100.   0.0     0.00000 0.00000  0.1809 0.0110 0.0088
 7956461    78.29     0.12    0.12   115.4    6.2    5.9  0.096  0.094  0.061  5.4   1.8   1.2   2455011.     22.     15.   0.269   0.043   0.041   32.0    1.2    1.0   
 7975162   774.1      8.2     8.3    326.    15.    14.   0.339  0.073  0.072  3.63  0.21  0.17  2455129.     25.     23.   0.0623  0.0089  0.0082   8.65   0.40   0.37  
 7977996  1506.      46.     52.     593.    26.    25.   0.17   0.012  0.013  4.99  0.13  0.20  2455168.     52.     56.   0.099   0.014   0.014    8.5    0.3    0.3   
 8004558   259.36     0.21    0.21   116.39   0.87   0.86 0.018  0.014  0.011  4.77  1.20  0.51  2454974.     47.     21.   0.02516 0.00056 0.00056  9.783  0.045  0.044 
 8018827   210.35     0.24    0.24   193.0    2.6    2.5  0.138  0.028  0.029  2.76  0.19  0.24  2455068.7     6.4     7.8  0.1746  0.0070  0.0068  19.8    0.2    0.2   
 8022144  1478.      22.     16.     340.6    5.2    4.3  0.511  0.0100 0.0098 1.388 0.038 0.025 2455298.     19.     19.   0.01942 0.00098 0.00093  4.319  0.070  0.068 
 8029546   507.0      1.8     1.8    425.8    8.3    8.4  0.025  0.038  0.017  3.88  1.20  0.49  2455070.     94.     40.   0.322   0.019   0.019   18.3    0.24   0.22  
 8043436  1531.     710.    380.     474.   290.   130.   0.33   0.18   0.18   3.05  0.52  0.49  2455661.    610.    580.   0.049   0.092   0.059    6.4    3.2    2.3   
 8045121   926.7      2.5     2.5    342.3    2.3    2.2  0.3556 0.0100 0.0099 5.727 0.033 0.028 2455186.1     6.0     5.6  0.05    0.001   0.001    7.527  0.052  0.051 
 8086490  1543.     200.    110.     214.    45.    25.   0.15   0.044  0.045  0.93  0.22  0.21  2456060.    190.    210.   0.0044  0.0029  0.0019   2.99   0.36   0.38  
 8098120   784.6      4.5     4.5    259.8    4.8    4.9  0.029  0.028  0.018  0.24  0.87  1.00  2455703.    110.    130.   0.0306  0.0017  0.0018   7.215  0.094  0.086 
 8106371  1082.4      9.2     8.6    312.3    7.4    7.2  0.417  0.032  0.032  6.19  0.13  0.09  2455381.     20.     17.   0.028   0.002   0.002    5.72   0.14   0.14  
 8120184   552.2      1.5     1.4    158.9    1.7    1.7  0.128  0.019  0.020  2.29  0.16  0.19  2455020.     14.     17.   0.01412 0.00047 0.00046  6.222  0.053  0.051 
 8121586  1124.9     10.0     9.0    190.8    2.4    2.5  0.076  0.029  0.029  5.79  0.56  0.53  2455354.     97.     91.   0.00589 0.00024 0.00025  3.688  0.043  0.038 
 8122232  1362.     110.     41.     483.    56.    21.   0.619  0.058  0.058  5.001 0.051 0.053 2455109.     78.     79.   0.065   0.023   0.014    6.07   0.55   0.62  
 8196840  1846.      63.     45.     479.9    8.7    6.2  0.602  0.020  0.017  1.699 0.019 0.025 2455739.     58.     60.   0.0348  0.0025  0.0028   4.53   0.15   0.13  
 8197355   850.9      1.7     1.7    239.3    7.1    5.8  0.893  0.018  0.019  4.276 0.028 0.040 2455474.6     2.9     3.0  0.0203  0.0018  0.0015   2.75   0.17   0.18  
 8197653   420.9      1.8     1.8     66.3    2.0    2.0  0.461  0.057  0.058  1.42  0.12  0.12  2454983.5     7.9     7.7  0.00176 0.00016 0.00016  3.05   0.12   0.11  
 8235853   554.0      1.9     1.9    221.    25.    18.   0.87   0.026  0.027  6.056 0.029 0.023 2455407.1     3.4     3.2  0.0376  0.0130  0.0092   4.28   0.45   0.50  
 8256621  1055.7      4.1     4.1    150.8    2.2    2.3  0.484  0.023  0.023  4.079 0.046 0.056 2455150.7     8.8     9.5  0.00331 0.00015 0.00015  2.726  0.050  0.048 
 8264492   252.09     0.17    0.17   209.6    3.7    3.2  0.691  0.017  0.016  5.388 0.025 0.028 2455022.74    0.95    0.89 0.1555  0.0082  0.0072  13.11   0.30   0.29  
 8264588a  184.82     0.39    0.39   182.5    6.6    6.4  0.396  0.061  0.057  5.79  0.15  0.13  2455113.2     4.5     4.1  0.191   0.021   0.020   19.77   0.77   0.70  
 8264588b 1012.      13.     12.     180.3    5.9    5.6  0.241  0.065  0.065  3.55  0.25  0.18  2455962.     44.     34.   0.00615 0.00062 0.00059  3.77   0.12   0.11  
 8292150   587.2      1.1     1.1    168.4    1.8    1.7  0.246  0.018  0.018  3.249 0.059 0.055 2454975.6     5.6     5.6  0.01487 0.00047 0.00046  6.06   0.056  0.055 
 8299332   794.1      4.2     4.2    120.0    2.2    2.3  0.125  0.037  0.037  3.82  0.19  0.19  2455602.     26.     24.   0.00294 0.00017 0.00018  3.269  0.052  0.046 
 8308688   898.7      3.0     2.9    202.6    2.1    2.2  0.128  0.019  0.018  4.81  0.16  0.16  2455681.     23.     23.   0.01106 0.00036 0.00036  4.875  0.042  0.039 
 8311110   156.31     0.13    0.13   174.0    2.8    2.7  0.23   0.03   0.03   5.768 0.099 0.120 2455112.7     2.5     3.1  0.232   0.011   0.011   23.6    0.32   0.31  
 8314525  2597.      60.    110.     574.    12.    19.   0.417  0.020  0.024  5.023 0.110 0.053 2456377.    120.     96.   0.0301  0.0032  0.0033   4.38   0.14   0.16  
 8329014   356.86     0.53    0.56   161.2    2.0    1.9  0.222  0.022  0.023  0.455 0.081 0.098 2455158.0     5.0     5.6  0.0353  0.0013  0.0013   9.6    0.1    0.1   
 8329629  1096.3      4.3     4.6    199.0    5.8    5.7  0.624  0.024  0.026  2.95  0.028 0.032 2455288.6     7.2     7.5  0.00704 0.00062 0.00061  3.094  0.099  0.100 
 8330102  3685.      75.     55.     816.    15.    13.   0.7212 0.0082 0.0069 3.745 0.015 0.015 2455632.     66.     67.   0.043   0.0026  0.0027   3.346  0.078  0.069 
 8346686   785.9      1.6     1.6    191.1    1.2    1.2  0.0087 0.0110 0.0058 3.88  0.69  1.50  2455297.     86.    190.   0.01214 0.00024 0.00023  5.302  0.022  0.022 
 8352420  1426.      12.     12.     342.7    2.8    2.8  0.145  0.012  0.012  3.274 0.052 0.066 2455212.     16.     17.   0.02126 0.00064 0.00062  5.185  0.043  0.044 
 8396062   164.06     0.47    0.47    78.3    6.8    5.6  0.63   0.13   0.12   4.64  0.18  0.21  2455004.9     4.1     4.5  0.0191  0.0050  0.0041   8.09   1.10   0.92  
 8459354    53.559    0.020   0.022  276.    57.    76.   0.9809 0.0062 0.0180 6.085 0.034 0.078 2454962.57    0.40    0.39 7.9     4.9     6.5     21.9    6.8    8.0   
 8460126   293.4      1.4     1.3     88.    40.    21.   0.926  0.041  0.064  6.082 0.062 0.077 2455143.1     3.9     4.4  0.0084  0.0120  0.0062   2.5    0.8    1.1   
 8491816  1505.      34.     24.     467.    15.    11.   0.901  0.027  0.022  1.714 0.038 0.064 2456105.     35.     40.   0.0482  0.0048  0.0042   2.94   0.29   0.23  
 8500899  1079.2      6.9     6.2    251.4    2.6    2.6  0.082  0.020  0.019  5.23  0.29  0.33  2455921.     52.     59.   0.01464 0.00048 0.00049  5.061  0.044  0.042 
 8516686   171.7      0.15    0.15   207.4    3.0    2.9  0.37   0.024  0.024  2.371 0.064 0.053 2455026.1     1.6     1.6  0.325   0.014   0.014   24.47   0.35   0.35  
 8552907   486.8      1.7     1.6     94.1    1.9    1.9  0.327  0.033  0.034  5.32  0.16  0.14  2455197.     12.     11.   0.00377 0.00023 0.00023  3.983  0.079  0.077 
 8560996  1743.     120.    120.      77.    11.    11.   0.313  0.076  0.075  5.824 0.075 0.150 2456641.    140.    140.   0.00016 0.00007 0.00007  0.914  0.120  0.097 
 8563964  1188.3     12.0     9.7    232.9    3.4    2.8  0.185  0.014  0.015  6.038 0.064 0.064 2455033.     19.     18.   0.0096  0.00044 0.00040  4.199  0.049  0.050 
 8565229    32.63     0.022   0.022   27.5    1.6    1.5  0.163  0.110  0.092  1.0   0.97  0.82  2454973.8     4.9     4.2  0.0211  0.0036  0.0035  18.15   0.85   0.70  
 8583770  1631.      66.     47.     772.    36.    24.   0.314  0.021  0.018  6.0   0.031 0.030 2455710.     60.     62.   0.185   0.028   0.023    9.79   0.36   0.37  
 8630254   869.      13.     13.      78.2   11.0    7.6  0.65   0.11   0.12   2.35  0.20  0.19  2455459.     29.     29.   0.00068 0.00028 0.00020  1.49   0.21   0.22  
 8653100   936.2      5.4     5.1    157.3    2.2    2.1  0.198  0.026  0.026  2.31  0.17  0.13  2455457.     24.     21.   0.00477 0.00021 0.00020  3.591  0.046  0.044 
 8682555   497.1      1.8     1.8    156.3    4.1    4.0  0.43   0.04   0.04   2.397 0.086 0.110 2455282.5     7.4     7.9  0.0166  0.0013  0.0013   6.2    0.18   0.17  
 8752359  2851.     420.    430.     401.   100.    74.   0.283  0.047  0.037  0.57  0.19  0.13  2456351.    520.    470.   0.0085  0.0071  0.0054   2.94   0.55   0.52  
 8771498   335.06     0.97    0.97    61.1    3.2    2.6  0.576  0.054  0.052  0.715 0.084 0.100 2454976.0     3.7     4.1  0.00218 0.00034 0.00027  3.25   0.17   0.18  
 8772391   386.7      2.2     2.1     69.6   14.0    8.2  0.84   0.08   0.10   2.18  0.19  0.16  2455089.8     7.3     7.3  0.00242 0.00150 0.00085  2.11   0.47   0.57  
 8826718   512.11     0.66    0.66   228.5    6.9    6.3  0.802  0.014  0.014  0.504 0.021 0.016 2455187.0     1.4     1.4  0.0488  0.0044  0.0040   5.81   0.20   0.21  
 8914322  1680.      56.     62.     260.0    6.5    8.0  0.408  0.025  0.024  1.275 0.070 0.043 2455833.     74.     66.   0.00669 0.00070 0.00076  3.08   0.11   0.10  
 8933391   212.8      0.50    0.49   107.2    2.6    2.7  0.222  0.047  0.047  2.11  0.24  0.21  2455009.6     8.3     7.7  0.0292  0.0021  0.0022  10.71   0.24   0.21  
 8940640    39.027    0.067   0.065   10.0    1.9    1.3  0.35   0.33   0.22   0.8   0.81  0.91  2454985.8     4.2     6.2  0.0007  0.00040 0.00028  5.23   1.00   0.69  
 8956850  1323.1      8.6     8.5    319.5    1.8    1.8  0.242  0.013  0.013  3.302 0.042 0.047 2456176.     15.     16.   0.02    0.00043 0.00043  5.108  0.038  0.037 
 8964755   262.09     0.48    0.46    67.1    1.2    1.2  0.117  0.035  0.036  5.94  0.45  0.29  2455090.     19.     12.   0.00472 0.00026 0.00026  5.543  0.077  0.071 
 8975515  1905.     250.    360.     237.    32.    46.   0.465  0.041  0.076  6.123 0.038 0.060 2455479.    320.    310.   0.004   0.0022  0.0025   2.41   0.47   0.41  
 9020199    31.287    0.020   0.021   55.2    3.5    3.3  0.35   0.13   0.12   1.44  0.36  0.44  2454957.8     1.7     2.1  0.185   0.035   0.033   36.1    2.6    2.1   
 9054553   286.7      1.6     1.5     81.    40.    19.   0.82   0.10   0.14   0.078 0.110 0.081 2455127.4     5.5     5.1  0.0069  0.0100  0.0048   3.5    1.1    1.5   
 9092897  1231.      13.     14.     747.2    9.6   11.0  0.3826 0.0079 0.0074 5.373 0.014 0.023 2455399.     14.     14.   0.295   0.013   0.014   12.23   0.16   0.15  
 9094694  1352.      24.     23.     672.7    6.6    6.3  0.074  0.022  0.019  2.8   0.51  0.47  2455245.     99.     92.   0.1789  0.0081  0.0080  10.82   0.14   0.14  
 9108615  2644.      88.     61.     818.    26.    20.   0.947  0.012  0.013  1.761 0.023 0.010 2455159.     75.     75.   0.0841  0.0090  0.0084   2.2    0.2    0.2   
 9172627   799.      15.     15.     251.    40.    27.   0.61   0.13   0.13   2.77  0.17  0.20  2455220.     30.     27.   0.0265  0.0130  0.0085   5.44   0.81   0.83  
 9201644    47.373    0.047   0.048   43.7    2.8    2.7  0.27   0.12   0.11   3.97  0.48  0.46  2454971.2     3.4     3.4  0.0401  0.0076  0.0075  19.39   1.20   0.98  
 9207344   737.9      1.1     1.1    177.9    1.0    1.0  0.173  0.011  0.010  3.115 0.047 0.051 2455435.3     6.2     6.3  0.01111 0.00020 0.00019  5.178  0.025  0.025 
 9210037   450.9      3.1     3.2     58.4    2.5    2.5  0.095  0.075  0.059  5.67  0.67  0.65  2455222.     48.     46.   0.00105 0.00014 0.00013  2.813  0.091  0.078 
 9265050  1048.7      3.1     3.1    222.3    1.1    1.1  0.215  0.009  0.009  2.894 0.063 0.043 2455169.4     9.3     7.3  0.01073 0.00017 0.00017  4.514  0.022  0.021 
 9331207   126.9      0.15    0.14   123.4    2.9    3.1  0.036  0.034  0.022  5.7   1.5   1.1   2455077.     31.     22.   0.1253  0.0087  0.0093  21.19   0.34   0.29  
 9367382   155.3      0.21    0.21    95.0    4.6    3.8  0.556  0.051  0.048  0.505 0.078 0.074 2455093.1     2.1     2.2  0.0381  0.0055  0.0046  11.08   0.54   0.54  
 9450392  2377.     250.    180.     174.    36.    45.   0.097  0.120  0.059  0.384 0.041 0.065 2456889.    230.    220.   0.001   0.00065 0.00080  1.59   0.41   0.20  
 9466030  1154.0      8.5     8.1    121.4    1.6    1.6  0.193  0.027  0.029  5.53  0.13  0.11  2455144.     23.     21.   0.00144 0.00006 0.00006  2.25   0.029  0.028 
 9473000   769.96     0.89    0.87   350.9    1.9    1.8  0.4901 0.0076 0.0078 5.432 0.018 0.015 2455525.8     2.5     2.3  0.0782  0.0013  0.0012   8.661  0.053  0.054 
 9526946   940.7      2.6     2.6    301.2    1.6    1.6  0.18   0.01   0.01   3.875 0.052 0.058 2454985.0     8.4     9.8  0.03316 0.00056 0.00057  6.862  0.034  0.033 
 9550886  1614.      26.     25.     686.9    8.3    8.3  0.829  0.013  0.013  4.918 0.026 0.023 2455985.     31.     31.   0.1335  0.0064  0.0064   5.18   0.17   0.17  
 9578461   715.4      2.9     2.9    115.0    1.7    1.7  0.029  0.029  0.019  4.4   0.6   1.3   2455498.     69.    140.   0.00319 0.00014 0.00014  3.504  0.036  0.033 
 9594022   412.94     0.40    0.41   181.7    1.3    1.3  0.424  0.014  0.014  4.803 0.035 0.036 2454997.2     2.1     2.2  0.03775 0.00081 0.00082  8.688  0.074  0.072 
 9636283   918.2      6.1     5.6    187.1    2.8    2.6  0.193  0.026  0.027  4.96  0.16  0.15  2455867.     23.     21.   0.00834 0.00039 0.00037  4.359  0.057  0.057 
 9649801  1161.3      6.2     5.9    178.6    1.8    1.8  0.261  0.018  0.018  2.063 0.077 0.070 2455109.     16.     14.   0.00453 0.00015 0.00014  3.236  0.033  0.032 
 9651065   272.4      0.3     0.3    184.6    2.5    2.6  0.467  0.021  0.021  2.199 0.043 0.042 2455128.3     1.8     1.8  0.0909  0.0037  0.0038  13.06   0.21   0.20  
 9655422   189.43     0.81    0.80    73.8    6.0    5.2  0.27   0.13   0.12   2.7   0.52  0.52  2455141.     16.     16.   0.012   0.0029  0.0025   8.18   0.57   0.50  
 9655501   817.5      6.3     6.2    139.8    3.5    3.2  0.482  0.037  0.037  0.842 0.065 0.056 2455724.1     9.7     9.9  0.00439 0.00033 0.00031  3.265  0.095  0.094 
 9655514   324.18     0.77    0.74   155.    24.    20.   0.945  0.021  0.034  2.482 0.088 0.096 2454972.3     2.4     2.3  0.038   0.018   0.015    3.43   0.65   0.86  
 9655909  2911.     240.    240.     557.    30.    27.   0.697  0.026  0.027  1.823 0.045 0.037 2455664.    250.    240.   0.0219  0.0050  0.0049   2.99   0.24   0.24  
 9666465  2025.     170.    110.     176.4   14.0    9.0  0.613  0.023  0.027  5.094 0.069 0.038 2455374.    140.    140.   0.00144 0.00037 0.00032  1.5    0.11   0.11  
 9693282  1887.     450.    280.     287.    70.    40.   0.431  0.087  0.071  4.28  0.32  0.26  2455912.    430.    420.   0.0071  0.0056  0.0045   2.99   0.64   0.56  
 9699950   185.18     0.34    0.35    66.3    1.4    1.4  0.034  0.030  0.022  4.95  0.86  1.70  2454966.     25.     49.   0.00914 0.00057 0.00060  7.806  0.110  0.097 
 9722737   444.09     0.47    0.48   240.2    1.7    1.6  0.171  0.012  0.012  3.845 0.070 0.061 2455354.2     4.7     4.4  0.0754  0.0016  0.0016  11.617  0.064  0.063 
 9774314   604.38     0.96    0.96   146.7    0.98   0.98 0.0122 0.0110 0.0076 3.86  0.22  0.36  2455024.     21.     35.   0.00928 0.00019 0.00019  5.292  0.023  0.022 
 9791112  1532.     110.     76.     266.    22.    12.   0.48   0.061  0.063  2.44  0.057 0.150 2455069.     98.     98.   0.0086  0.0023  0.0018   3.32   0.25   0.27  
 9812351   167.8      0.3     0.3    111.    34.    21.   0.883  0.062  0.100  5.66  0.14  0.18  2455058.6     2.4     2.5  0.052   0.048   0.030    6.8    1.9    2.6   
 9813078  1316.      47.     40.     205.5    8.0    7.7  0.782  0.027  0.030  2.224 0.051 0.050 2455619.     48.     49.   0.00538 0.00071 0.00071  2.12   0.14   0.14  
 9823602   668.2      4.3     4.8    137.    16.    12.   0.871  0.062  0.082  4.19  0.14  0.12  2455040.2     7.8     7.9  0.0062  0.0021  0.0016   2.2    0.43   0.48  
 9823652  1301.9     11.0     9.9    316.3    1.8    1.9  0.195  0.012  0.011  5.467 0.090 0.079 2455937.     26.     23.   0.02004 0.00046 0.00049  5.195  0.040  0.037 
 9837267    61.58     0.42    0.39     3.9    1.2    1.1  0.48   0.32   0.29   1.65  0.78  0.71  2454960.8     8.6     7.9  2.0e-05 0.00002 0.00001  1.2    0.46   0.28  
